Marker Chr Pos p
S8_5954 8 5954 0.174981411546555
S8_13745 8 13745 0.549750286010253
S8_13817 8 13817 0.0464575654684516
S8_13820 8 13820 0.0464575654684516
S8_13847 8 13847 0.044504069902585
S8_13868 8 13868 0.262637956337714
S8_13898 8 13898 0.667240860151816
S8_13912 8 13912 0.262637956337714
S8_22177 8 22177 0.97454014045933
S8_22193 8 22193 0.774846285360315
S8_23548 8 23548 0.446722440139602
S8_24958 8 24958 0.800656869708029
S8_24960 8 24960 0.800656869708029
S8_25117 8 25117 0.814652767367234
S8_25120 8 25120 0.62298024357767
S8_38134 8 38134 0.448477221865499
S8_38139 8 38139 0.549034905179107
S8_38190 8 38190 0.240251209369597
S8_38250 8 38250 0.159291240143939
S8_38273 8 38273 0.283495395045756
S8_38384 8 38384 0.3277784346009
S8_38427 8 38427 0.33696346234389
S8_38671 8 38671 0.181178794031693
S8_38677 8 38677 0.970620427540098
S8_38929 8 38929 0.18152337561656
S8_39534 8 39534 0.900114075051083
S8_39732 8 39732 0.323927662123619
S8_39882 8 39882 0.796990011294488
S8_40161 8 40161 0.593446262484994
S8_40189 8 40189 0.385540141714912
S8_40251 8 40251 0.341132332323897
S8_40404 8 40404 0.758330895570276
S8_40434 8 40434 0.781990762796475
S8_47392 8 47392 0.696421260804908
S8_49254 8 49254 0.290467486143141
S8_49255 8 49255 0.290467486143141
S8_49256 8 49256 0.566607853622254
S8_62077 8 62077 0.497543439501985
S8_62082 8 62082 0.844708452262375
S8_70339 8 70339 0.380553540088201
S8_84774 8 84774 0.131579589141252
S8_93861 8 93861 0.44333941175856
S8_93919 8 93919 0.00148549892614587
S8_94018 8 94018 0.452011685424021
S8_123903 8 123903 0.0582438253793982
S8_127257 8 127257 0.229713797693142
S8_127970 8 127970 0.502472129548183
S8_132197 8 132197 0.112964432113023
S8_132203 8 132203 0.112964432113016
S8_132902 8 132902 0.500558011733769
S8_132903 8 132903 0.464820889810594
S8_142742 8 142742 0.244825057833251
S8_142836 8 142836 0.195611447316319
S8_144310 8 144310 0.638013393858725
S8_144547 8 144547 0.997026195481607
S8_144836 8 144836 0.349559166984348
S8_147499 8 147499 0.0791027154832072
S8_147501 8 147501 0.0791027154832072
S8_153380 8 153380 0.229336388073792
S8_155241 8 155241 0.0477931873634738
S8_157001 8 157001 0.473185829949725
S8_157002 8 157002 0.386099743684679
S8_158605 8 158605 0.0900610321957748
S8_161743 8 161743 0.342337735065493
S8_161787 8 161787 0.342337735065493
S8_161788 8 161788 0.340993138178049
S8_161828 8 161828 0.230438390360088
S8_162012 8 162012 0.816609442105951
S8_162150 8 162150 0.918524817782587
S8_162384 8 162384 0.78185676295286
S8_162386 8 162386 0.78185676295286
S8_167404 8 167404 0.296645443523663
S8_184997 8 184997 0.345738402366586
S8_185004 8 185004 0.889690140554838
S8_185008 8 185008 0.434647705178673
S8_191186 8 191186 0.442910538827402
S8_195145 8 195145 0.962904384031962
S8_200053 8 200053 0.0778439962509858
S8_203443 8 203443 0.149869217862809
S8_206366 8 206366 0.126469949734618
S8_209420 8 209420 0.957875872052569
S8_219177 8 219177 0.844894252400279
S8_219180 8 219180 0.308115502715601
S8_219648 8 219648 0.0034084654876258
S8_220993 8 220993 0.838015268714304
S8_223170 8 223170 0.266209619810039
S8_223200 8 223200 0.306775298057093
