Marker Chr Pos p
S6_4556 6 4556 0.771791453658277
S6_11601 6 11601 0.0409078642677915
S6_27226 6 27226 0.0440592430814428
S6_27245 6 27245 0.258348616890122
S6_27276 6 27276 0.051702672490701
S6_30651 6 30651 0.357841925980256
S6_30652 6 30652 0.357841925980256
S6_30670 6 30670 0.800549319676624
S6_30707 6 30707 0.415824063877457
S6_37142 6 37142 0.87047085533833
S6_37707 6 37707 0.804877543038576
S6_37857 6 37857 0.703171933723654
S6_48302 6 48302 0.0593207059302621
S6_54807 6 54807 0.0532670976534458
S6_54808 6 54808 0.0532670976534458
S6_54843 6 54843 0.870052860198096
S6_71284 6 71284 0.686196799298383
S6_72086 6 72086 2.02167307059139e-05
S6_72099 6 72099 0.0949972431282364
S6_72117 6 72117 2.02167307059139e-05
S6_72188 6 72188 0.000319370196198203
S6_72442 6 72442 9.63312070961418e-09
S6_77505 6 77505 0.0165814684131426
S6_77524 6 77524 0.000115758807236293
S6_77545 6 77545 0.00804533456711016
S6_77603 6 77603 0.019668064327866
S6_97944 6 97944 0.000116651228454291
S6_98510 6 98510 0.00130170726591273
S6_98621 6 98621 0.468011298044215
S6_98850 6 98850 4.72439544975742e-05
S6_101815 6 101815 0.000325424271610401
S6_101834 6 101834 0.000325424271610401
S6_102000 6 102000 0.000940845513222661
S6_102022 6 102022 0.000940845513222661
S6_102034 6 102034 0.000940845513222661
S6_102117 6 102117 0.000339385503840526
S6_104951 6 104951 0.936908938891906
S6_107327 6 107327 0.00715741658314302
S6_107366 6 107366 0.0287489639600311
S6_107379 6 107379 0.913030753801174
S6_107381 6 107381 0.0408117487438704
S6_107496 6 107496 0.234040675651573
S6_107654 6 107654 0.0295764144442277
S6_108228 6 108228 0.236163625598922
S6_108496 6 108496 0.720987791890533
S6_108837 6 108837 0.0145195390907966
S6_111242 6 111242 0.749604333445329
S6_111254 6 111254 0.542989304062448
S6_114296 6 114296 0.00137348474580248
S6_117467 6 117467 2.60463101128163e-05
S6_117469 6 117469 0.714606127885711
S6_117732 6 117732 0.0194009768073984
S6_137856 6 137856 0.0996140683632877
S6_137857 6 137857 0.0338222426595376
S6_137916 6 137916 0.713117702410142
S6_174249 6 174249 0.0139853010032592
S6_174582 6 174582 0.31671669277357
S6_175252 6 175252 0.030640197603041
S6_175253 6 175253 0.110003751421092
S6_175255 6 175255 0.333729998886057
S6_175256 6 175256 0.699264340411265
S6_176407 6 176407 1.3829164037183e-07
S6_177413 6 177413 0.839911435805657
S6_177515 6 177515 0.0894426644179288
S6_178565 6 178565 0.757311632326936
S6_178843 6 178843 0.793171082034623
S6_178873 6 178873 5.32265886616565e-05
S6_178918 6 178918 0.123921706677053
S6_179380 6 179380 0.0274973608089393
S6_179676 6 179676 0.496934653593131
S6_180067 6 180067 0.909855519231753
S6_180423 6 180423 0.955546637998865
S6_180469 6 180469 0.522412655300052
S6_180487 6 180487 0.0221542340534944
S6_180912 6 180912 0.395544646808446
S6_183170 6 183170 0.0546185628058881
S6_183350 6 183350 0.738971130633268
S6_183469 6 183469 0.35283279565837
S6_196028 6 196028 0.566592344375315
S6_196043 6 196043 0.0041073007599219
S6_196054 6 196054 2.29038623604921e-05
S6_196073 6 196073 0.0399164168111934
S6_196240 6 196240 0.0107591474044155
S6_196268 6 196268 0.392572342582714
S6_196273 6 196273 0.0199924448119658
S6_196286 6 196286 0.0107591474044155
S6_196387 6 196387 0.731080034360805
S6_196397 6 196397 0.0290032042056052
S6_196419 6 196419 0.814744318552566
S6_196943 6 196943 0.447147819071015
S6_196949 6 196949 0.980064676436368
S6_196969 6 196969 0.980064676436368
S6_197160 6 197160 0.48127808617273
S6_197176 6 197176 0.325182641583242
S6_197177 6 197177 0.325182641583242
S6_197230 6 197230 0.266247879346841
S6_197289 6 197289 0.513959727954319
S6_197303 6 197303 0.000241114021074109
S6_197345 6 197345 0.000337168968781876
S6_197457 6 197457 0.167550132737774
S6_197867 6 197867 0.168309334802817
S6_197954 6 197954 0.186295161379499
S6_197978 6 197978 0.000147969793635883
S6_197979 6 197979 0.207483383813456
S6_198129 6 198129 0.0428987277611808
S6_198143 6 198143 0.284335645321352
S6_198443 6 198443 1.22072481569284e-08
S6_198452 6 198452 3.9011441282902e-05
S6_198563 6 198563 0.453503064842856
S6_198647 6 198647 0.714272311105104
S6_198732 6 198732 0.173164240233999
S6_198880 6 198880 0.0370866602786519
S6_198899 6 198899 0.134898355284575
S6_198922 6 198922 0.0370866602786519
S6_210438 6 210438 0.452478942622273
S6_210450 6 210450 0.0715036306265621
S6_210488 6 210488 0.353637063103048
S6_219710 6 219710 0.768220807769172
S6_219720 6 219720 0.443168565941011
S6_219730 6 219730 0.0157377231053215
S6_219734 6 219734 0.0157377231053215
S6_219760 6 219760 0.000996344441668761
S6_219769 6 219769 0.979608672007776
S6_219772 6 219772 0.139230320940711
S6_219887 6 219887 0.00351925984891756
S6_219889 6 219889 0.103923646838453
S6_219919 6 219919 0.225562938199161
S6_219944 6 219944 0.121206687908454
S6_246150 6 246150 0.147694645729339
S6_246206 6 246206 0.781909793474823
S6_247368 6 247368 0.212608129380329
S6_253479 6 253479 0.00316631639544848
S6_253509 6 253509 0.647959258902646
S6_253529 6 253529 0.753807638720048
S6_253530 6 253530 0.170392586136355
S6_253531 6 253531 0.198907819566646
S6_254381 6 254381 0.138543290568479
S6_254517 6 254517 0.119904359758487
S6_254794 6 254794 6.18476422742754e-06
S6_254825 6 254825 0.16664952292705
S6_254831 6 254831 0.000275876377881145
S6_255519 6 255519 0.664011720071593
S6_255777 6 255777 0.0382453449975019
S6_255927 6 255927 0.732678280835948
S6_256258 6 256258 0.00598971578567435
S6_256309 6 256309 0.488506235613269
S6_256321 6 256321 0.00316580523406274
S6_256362 6 256362 0.0202370412334208
S6_256667 6 256667 0.585154955399847
S6_256669 6 256669 0.559166790937086
S6_256683 6 256683 0.598018672580635
S6_256736 6 256736 0.0112445664498634
S6_256764 6 256764 0.0992356684950065
S6_256776 6 256776 0.816208474141375
S6_256818 6 256818 0.0948854408056432
S6_256819 6 256819 0.120720904057348
S6_256820 6 256820 0.096669214777239
S6_256821 6 256821 0.0845830759136249
S6_256938 6 256938 0.165655238725017
S6_256991 6 256991 1.43847669648894e-06
S6_257202 6 257202 0.713644168246887
S6_257238 6 257238 0.755176606267164
S6_257272 6 257272 0.992897311840171
S6_257298 6 257298 0.992897311840171
S6_257302 6 257302 0.992897311840171
S6_257308 6 257308 0.992897311840171
S6_258267 6 258267 0.00891308445747004
S6_258288 6 258288 0.0390693307805158
S6_258293 6 258293 0.77938452542775
S6_258314 6 258314 9.85403715695767e-06
S6_259083 6 259083 0.949821223410453
S6_259107 6 259107 0.924148266370319
S6_262123 6 262123 0.562687823458355
S6_262133 6 262133 0.562687823458355
S6_262144 6 262144 0.562687823458393
S6_266339 6 266339 0.045362957653308
S6_266340 6 266340 0.900964987512055
S6_266349 6 266349 0.00322228680672341
S6_266368 6 266368 0.900964987512055
S6_266369 6 266369 0.0330206760272741
S6_279406 6 279406 0.135779213445049
S6_279427 6 279427 0.124715670465947
S6_279430 6 279430 0.124715670465947
S6_279431 6 279431 0.0078168012550024
S6_281129 6 281129 0.683214888232322
S6_282142 6 282142 0.629261631957207
S6_282148 6 282148 0.0747661893217323
S6_282161 6 282161 0.31040269906084
S6_282165 6 282165 0.143700894985975
S6_282166 6 282166 0.143700894985975
S6_282167 6 282167 0.534215882431848
S6_297618 6 297618 0.450755918311787
S6_303296 6 303296 0.0246001169863447
S6_303302 6 303302 0.164283372585739
S6_303384 6 303384 0.304673444972455
S6_303437 6 303437 0.151943197257446
S6_303439 6 303439 0.223555717839276
S6_303735 6 303735 0.606969824947517
S6_303751 6 303751 0.687867912232309
S6_303761 6 303761 0.687867912232242
S6_303770 6 303770 0.762765907567892
S6_303808 6 303808 0.768851384430474
S6_303999 6 303999 0.450637224506951
S6_304007 6 304007 0.336655768932986
S6_304031 6 304031 0.172962869123128
S6_304037 6 304037 0.801257337604861
S6_305306 6 305306 0.00170191936849959
S6_305318 6 305318 1.28698522094766e-06
S6_305328 6 305328 1.55730486573397e-08
S6_306035 6 306035 0.0585648343730848
S6_306042 6 306042 0.0585648343730848
S6_306050 6 306050 0.767717622390102
S6_306081 6 306081 0.686254759028148
S6_306334 6 306334 0.543182077347917
S6_308003 6 308003 0.939325880896251
S6_308008 6 308008 0.713167937748585
S6_308045 6 308045 0.773857087207341
S6_308050 6 308050 0.563166285910033
S6_308058 6 308058 0.87324436048882
S6_308064 6 308064 0.0278908623640816
S6_308119 6 308119 0.0194322086513304
S6_308133 6 308133 0.875305451584427
S6_324143 6 324143 0.119120699176742
S6_324148 6 324148 0.000206531150293192
S6_324200 6 324200 0.0375693955692518
S6_324255 6 324255 0.556228379550337
S6_329876 6 329876 1.07580542205349e-07
S6_329908 6 329908 0.0364814655484563
S6_329925 6 329925 0.000224116139294209
S6_329926 6 329926 0.000414929283182168
S6_330037 6 330037 0.0393515502916623
S6_330053 6 330053 0.140312786850194
S6_330084 6 330084 0.140312786850194
S6_332004 6 332004 0.209347346837284
S6_332039 6 332039 0.00794877479892817
S6_332107 6 332107 0.064485668589667
S6_332111 6 332111 0.00492583304086013
S6_332647 6 332647 0.152535937437713
S6_332673 6 332673 0.152535937437713
S6_333992 6 333992 4.03773473174492e-06
S6_334667 6 334667 0.585262981474086
S6_334672 6 334672 0.0824472814232892
S6_334685 6 334685 0.0831617466935972
S6_334735 6 334735 0.768841387885748
S6_334778 6 334778 0.0855060292176149
S6_334815 6 334815 0.216411076614541
S6_335452 6 335452 0.820033643787409
S6_335476 6 335476 0.824171523094166
S6_335650 6 335650 0.698203790110694
S6_335680 6 335680 0.835948217658908
S6_340876 6 340876 0.00324014942502274
S6_341185 6 341185 0.844474125892205
S6_341285 6 341285 0.0215002112880626
S6_342110 6 342110 0.469597384856907
S6_342248 6 342248 0.181250746583504
S6_342261 6 342261 0.44067544522093
S6_342273 6 342273 0.947364996830299
S6_347152 6 347152 0.123313706368511
S6_347555 6 347555 0.630633456008797
S6_347616 6 347616 0.0933383483950042
S6_347696 6 347696 0.446616736234274
S6_347699 6 347699 0.546874543817137
S6_347705 6 347705 0.446616736234274
S6_347712 6 347712 0.405350725934111
S6_347983 6 347983 0.664097818906996
S6_347984 6 347984 0.847658694173708
S6_347989 6 347989 0.690859435911909
S6_347990 6 347990 0.914842662920177
S6_347993 6 347993 0.0780187877574102
S6_347996 6 347996 0.820966366945729
S6_358959 6 358959 0.0028569911334798
S6_359008 6 359008 0.149562220831002
S6_359043 6 359043 0.0268267394806171
S6_359048 6 359048 6.20032099676396e-05
S6_362396 6 362396 0.00341418063590433
S6_362443 6 362443 0.112529656610353
S6_362522 6 362522 0.123376598479417
S6_364964 6 364964 0.554927790100512
S6_365021 6 365021 0.295854326052037
S6_365040 6 365040 0.145296185589027
S6_365062 6 365062 0.02586235229215
S6_365115 6 365115 0.0470582728847817
S6_365135 6 365135 2.74335157309389e-05
S6_365137 6 365137 0.0756425442883164
S6_365172 6 365172 0.904976712879429
S6_365228 6 365228 0.899283827175206
S6_366828 6 366828 0.00835042627733748
S6_366847 6 366847 0.163939190983094
S6_366977 6 366977 0.187541108208462
S6_366995 6 366995 0.18800131422342
S6_367208 6 367208 0.00992643944356763
S6_367214 6 367214 0.718905314551371
S6_367219 6 367219 0.000481331543684479
S6_367519 6 367519 4.83215970742614e-07
S6_367530 6 367530 0.346743579648195
S6_367551 6 367551 0.742421305331356
S6_367680 6 367680 1.08539846120272e-05
S6_367745 6 367745 0.422918706289166
S6_369079 6 369079 0.0389822829182272
S6_370331 6 370331 0.315515733613107
S6_370334 6 370334 0.263812767036407
S6_370341 6 370341 0.249693916499146
S6_370453 6 370453 0.103903703465051
S6_370484 6 370484 0.161435884158817
S6_370729 6 370729 0.929195022158656
S6_370825 6 370825 0.435052551999336
