"GeneName","pvalue","no_of_SNPs","pval_combination_GBJ_minP_GHC_SKAT","list_of_pvalue"
"SORBI_3001G139800",2.847717e-17,1,"No","2.847717e-17"
"SORBI_3010G014400",6.429444e-13,1,"No","6.429444e-13"
"SORBI_3001G156900",2.20989893051637e-12,4,"Yes","0.2993816,2.793587e-11,1.530467e-08,2.074344e-09"
"SORBI_3001G139750",1.93934868164547e-11,11,"Yes","0.02384883,0.05629929,0.02384883,0.02031411,0.02384883,0.6521807,0.6521807,0.3758489,0.47829,0.006883052,1.76676e-12"
"SORBI_3001G375400",2.53305154629402e-11,4,"Yes","8.379908e-11,8.379908e-11,6.446154e-11,5.977158e-11"
"SORBI_3002G354600",9.317937e-11,1,"No","9.317937e-11"
"SORBI_3001G069300",5.09455588826313e-10,2,"Yes","4.4604e-09,2.547578e-10"
"SORBI_3002G355100",6.33735064425878e-10,2,"Yes","3.161325e-10,0.6599386"
"SORBI_3001G375100",8.06174016432237e-10,9,"Yes","0.004101926,0.3589715,0.4009932,8.992324e-11,0.09466327,0.4788695,5.063348e-05,0.5435895,9.665542e-05"
"SORBI_3001G093000",1.499199e-09,1,"No","1.499199e-09"
"SORBI_3001G156000",1.657643e-09,1,"No","1.657643e-09"
"SORBI_3003G043150",2.241176e-09,1,"No","2.241176e-09"
"SORBI_3003G393300",3.41983452667449e-09,4,"Yes","8.024366e-10,0.01828356,0.6550501,0.6046262"
"SORBI_3007G034700",5.476045e-09,1,"No","5.476045e-09"
"SORBI_3004G038100",5.64620794563098e-09,4,"Yes","1.46873e-09,0.1334816,0.3409946,0.1328777"
"SORBI_3001G251200",6.75166955677042e-09,16,"Yes","0.008404007,0.00943241,0.01070709,0.01070709,0.5131847,0.01679322,0.06101439,0.8241922,2.174382e-07,1.847503e-06,0.3400183,8.132375e-08,1.313412e-07,1.313412e-07,3.601674e-08,0.0001694046"
"SORBI_3003G007700",7.217626e-09,1,"No","7.217626e-09"
"SORBI_3003G042400",1.01618825576466e-08,6,"Yes","1.67369e-09,0.4480002,0.5132052,0.8707396,0.8724086,0.02267756"
"SORBI_3001G083800",1.085589e-08,1,"No","1.085589e-08"
"SORBI_3001G125900",1.97488e-08,1,"No","1.97488e-08"
"SORBI_3001G447000",2.00398344585295e-08,3,"Yes","0.6791039,6.581273e-09,0.7216035"
"SORBI_3001G218200",3.198465e-08,1,"No","3.198465e-08"
"SORBI_3001G250150",3.29337598303781e-08,2,"Yes","0.309142,1.647887e-08"
"SORBI_3003G084400",3.80677402933571e-08,7,"Yes","0.6418158,0.9589285,0.4165035,0.003194842,0.001579328,0.0009713726,4.409156e-09"
"SORBI_3006G208800",4.45017e-08,1,"No","4.45017e-08"
"SORBI_3001G137000",4.67880634236195e-08,8,"Yes","0.000348022,5.28083e-09,0.3402969,0.4601435,0.5561975,0.4397188,0.6306387,0.3022841"
"SORBI_3002G371700",5.130447e-08,1,"No","5.130447e-08"
"SORBI_3003G217900",6.470097e-08,1,"No","6.470097e-08"
"SORBI_3004G071000",7.810973e-08,1,"No","7.810973e-08"
"SORBI_3001G353900",8.22191891236557e-08,4,"Yes","0.3413246,0.6826557,1.497221e-08,7.709811e-05"
"SORBI_3001G322000",8.780967e-08,1,"No","8.780967e-08"
"SORBI_3003G170200",9.45642371075195e-08,4,"Yes","0.8605748,0.7245868,1.575721e-08,0.06583516"
"SORBI_3003G218500",1.061272e-07,1,"No","1.061272e-07"
"SORBI_3004G078500",1.10911368311761e-07,8,"Yes","1.553264e-06,3.685478e-06,0.8634207,0.0003511155,2.499937e-05,2.499937e-05,4.730939e-08,4.730939e-08"
"SORBI_3003G202200",1.70702917912102e-07,3,"Yes","1.293635e-08,3.37382e-08,1.265832e-05"
"SORBI_3006G131700",2.09607019185931e-07,5,"Yes","0.004845793,5.776343e-05,7.851672e-06,5.406607e-06,0.814594"
"SORBI_3001G448200",3.24996280554046e-07,2,"Yes","1.455443e-07,0.3637855"
"SORBI_3003G174850",3.38665422927598e-07,6,"Yes","0.009197309,5.151006e-08,0.151051,0.7315506,0.04942468,0.04582926"
"SORBI_3010G167266",3.94904635214743e-07,3,"Yes","1.188929e-07,0.6443409,0.002575456"
"SORBI_3003G401000",3.981978e-07,1,"No","3.981978e-07"
"SORBI_3001G080500",4.17436251787251e-07,2,"Yes","1.211473e-07,0.3822027"
"SORBI_3002G377300",4.30173305976389e-07,2,"Yes","2.150705e-07,2.423616e-06"
"SORBI_3004G070200",4.44870088767146e-07,2,"Yes","0.5852451,1.777518e-07"
"SORBI_3001G081700",4.47329e-07,1,"No","4.47329e-07"
"SORBI_3003G008000",4.63536303785261e-07,17,"Yes","6.509638e-07,6.509638e-07,0.2389775,0.2324278,0.003650994,0.08220233,0.05028513,0.171462,0.8532786,0.9825486,0.3486662,1.639663e-08,0.3486662,0.3501074,0.008996091,1.12591e-05,7.25518e-06"
"SORBI_3002G275600",4.93502667953116e-07,7,"Yes","0.8720471,0.95453,0.01592214,0.6966192,0.1661513,0.4909141,6.359473e-08"
"SORBI_3003G174301",5.354539e-07,1,"No","5.354539e-07"
"SORBI_3004G156200",5.63682603704763e-07,6,"Yes","0.9479014,0.2124365,0.3573756,6.472842e-06,0.9859015,6.993416e-06"
"SORBI_3010G241200",6.0585372807509e-07,2,"Yes","4.806835e-05,2.398169e-07"
"SORBI_3010G254200",7.34832302118349e-07,2,"Yes","0.08811123,3.351253e-07"
"SORBI_3003G016300",7.80118321275225e-07,3,"Yes","4.33019e-07,7.329847e-07,3.092136e-07"
"SORBI_3010G082000",9.266398e-07,1,"No","9.266398e-07"
"SORBI_3004G200400",9.70342276973568e-07,9,"Yes","0.4481703,0.7369302,0.890398,0.8801549,6.052222e-08,6.278518e-06,1.215546e-05,1.671754e-05,0.4806345"
"SORBI_3003G162900",9.777945e-07,1,"No","9.777945e-07"
"SORBI_3004G081800",9.92363591967305e-07,4,"Yes","2.337395e-07,0.1242904,0.5606073,0.6411776"
"SORBI_3001G090800",1.00271931047224e-06,6,"Yes","4.877624e-06,3.038192e-06,9.623171e-05,3.549034e-07,3.71487e-05,3.26833e-05"
"SORBI_3003G210601",1.119247e-06,1,"No","1.119247e-06"
"SORBI_3004G157000",1.55406229440658e-06,3,"Yes","4.098053e-07,0.9333486,0.6173462"
"SORBI_3001G294900",1.87393675787906e-06,5,"Yes","1.420885e-05,1.399393e-06,0.5643278,5.128767e-06,0.4763577"
"SORBI_3001G350900",1.875126630968e-06,8,"Yes","0.2972475,3.74805e-05,0.6362324,0.5631225,0.2162857,1.193798e-06,6.842305e-06,0.2268393"
"SORBI_3003G190200",1.9158352461135e-06,5,"Yes","0.3657375,0.03185304,0.7524187,0.6402641,3.087894e-07"
"SORBI_3003G351401",1.99125566668901e-06,3,"Yes","1.580447e-06,0.8929727,5.067546e-05"
"SORBI_3004G081400",1.99971e-06,1,"No","1.99971e-06"
"SORBI_3010G240700",2.01367792240781e-06,2,"Yes","9.396229e-07,0.3714503"
"SORBI_3001G246700",2.06310628914075e-06,5,"Yes","0.426505,0.2425873,1.901312e-07,0.6745225,0.2306036"
"SORBI_3003G007900",2.06968767224591e-06,2,"Yes","6.509638e-07,6.509638e-07"
"SORBI_3001G089200",2.165011e-06,1,"No","2.165011e-06"
"SORBI_3007G007400",2.35132825610052e-06,2,"Yes","1.961559e-05,1.298385e-06"
"SORBI_3001G094900",2.35559552808073e-06,2,"Yes","3.210638e-06,3.131744e-06"
"SORBI_3003G324400",2.373608e-06,1,"No","2.373608e-06"
"SORBI_3003G400200",2.52655767807308e-06,3,"Yes","0.9907173,7.93252e-07,0.8148996"
"SORBI_3001G082900",2.578223e-06,1,"No","2.578223e-06"
"SORBI_3007G003100",2.77031310902398e-06,3,"Yes","0.252947,3.237476e-07,0.03015202"
"SORBI_3001G372200",2.800063e-06,1,"No","2.800063e-06"
"SORBI_3003G165101",2.99180571827762e-06,5,"Yes","0.05970934,0.02206605,0.5333278,5.138866e-07,0.4691075"
"SORBI_3003G099100",3.15539419293298e-06,3,"Yes","0.1956557,0.7661867,9.599017e-07"
"SORBI_3001G073150",3.324068e-06,1,"No","3.324068e-06"
"SORBI_3001G287500",3.44688065578858e-06,4,"Yes","8.291159e-07,0.3708368,0.1780877,0.1780877"
"SORBI_3003G199900",3.45326673745205e-06,3,"Yes","0.1879669,0.2481275,1.098999e-06"
"SORBI_3003G212400",3.849838e-06,1,"No","3.849838e-06"
"SORBI_3009G131300",4.35404141141404e-06,3,"Yes","0.2402045,1.004782e-06,0.7217547"
"SORBI_3001G179900",4.39071e-06,1,"No","4.39071e-06"
"SORBI_3001G308800",4.53159247371104e-06,5,"Yes","0.3615906,0.006143378,0.1232815,3.50671e-05,6.433332e-05"
"SORBI_3006G194150",4.60759331888383e-06,2,"Yes","1.603883e-06,0.2190893"
"SORBI_3001G383700",4.728718e-06,1,"No","4.728718e-06"
"SORBI_3004G211200",4.87846858476804e-06,3,"Yes","0.3097964,1.033777e-06,0.1912673"
"SORBI_3003G084300",4.88335454440492e-06,8,"Yes","4.905501e-07,0.1012173,0.1012173,0.1012173,0.0002523751,0.2267905,0.2267905,7.233675e-05"
"SORBI_3003G351000",5.55078957586996e-06,2,"Yes","2.808048e-05,7.985539e-07"
"SORBI_3001G002400",5.613257e-06,1,"No","5.613257e-06"
"SORBI_3002G274600",5.65603233260159e-06,5,"Yes","0.003874813,0.3003587,9.765971e-07,0.2979541,0.2271732"
"SORBI_3004G111600",5.67743874246851e-06,3,"Yes","0.8977476,0.01342052,1.246565e-06"
"SORBI_3006G122300",5.83441131152274e-06,3,"Yes","8.455138e-05,0.7322191,5.198411e-05"
